x,y,reach_id_R,reach_len,n_nodes,width,width_var,max_width,rch_id_up,rch_id_dn,n_rch_up,n_rch_down,fdir_set,conn_reach,rg_us_nd,rg_ds_nd,rg_inlet,rg_outlet,rg_flux,rg_outflx,wse,wse_var,facc,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,lakeflag,swot_orbit,swot_obs,type,river_name,edit_flag,trib_flag,path_freq,path_order,path_segs,main_side,strm_order,end_reach,network,mask_date
106.728112136903377,20.884680470567059,294,7704.551611179214888,35,87.951003643374065,3163.160176844934085,496.932838277532426,"271","300",1,1,1,"271, 295, 278, 300",221,226,0,0,0.019553352587162,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.732953109536766,20.859236421059148,295,7281.595999507654597,32,276.697326800896008,1927.100165730559183,581.615894714316255,"271","337",1,1,1,"271, 294, 300, 337",221,230,0,0,0.061515618545994,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.437639795246923,21.066168073480522,296,14857.069589938020727,68,198.621963116900275,7969.100417057227787,526.675592910051591,"267",292 311,1,2,1,"245, 267, 292, 311",203,235,0,0,0.091383293332448,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.757038022153424,20.864186075123300,300,3632.531165957114808,16,509.351555853374919,965.614889147600138,581.615894714316255,278 294,"337",2,1,1,"278, 294, 295, 337",226,230,0,0,0.046833545642309,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.769089246646757,20.962411834884257,301,6765.344754728657790,31,752.702393639397428,11448.827880644352263,1169.033480229164297,317 318,228 332,2,2,1,"317, 318, 228, 332",239,166,0,0,0.057355702794079,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.550647771963426,21.053544868233772,311,18341.983197320168983,82,105.980391294354519,2339.496538626677193,290.807947357158127,"296","313",1,1,1,"292, 296, 293, 313",235,236,0,0,0.032448478502526,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.669984510384182,21.012852276708543,313,14452.005172087177925,66,288.332675100436461,9942.963769585801856,548.695337683907951,293 311,317 318,2,2,1,"293, 311, 317, 318",236,247,0,0,0.057355702794079,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.746676820426501,20.996099197343735,317,3288.551104695998674,15,389.172943820347882,2216.948934240615472,496.932838277532426,"313","301",1,1,1,"313, 318, 301",247,239,0,0,0.045744499574860,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.748290922918372,21.000141981849268,318,4155.129412530881382,19,98.782720985388494,7709.583308280015444,468.913725369408951,"313","301",1,1,1,"313, 317, 301",247,239,0,0,0.011611203219219,,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.376454857044081,20.487955211623397,319,70332.279697633799515,318,167.542943336972115,3448.026400190819459,500.324910681456686,"32",,1,0,1,"32, 33",21,248,0,1,0.145217025114545,0.145217025114545,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.622427384810138,20.625215812326346,321,6297.483862949850845,28,154.184712865300867,1082.067550491052316,239.806376744524641,44 45,,2,0,1,"44, 45",28,250,0,1,0.064277027841899,0.064277027841899,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.433692971503859,20.298489546519264,323,41481.502305580841494,189,365.342693805483123,11865.897027066894225,700.358280473134073,"62",,1,0,1,"62, 63",42,252,0,1,0.187526244033753,0.187526244033753,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.691616959093452,20.693981281611006,325,2265.733813378471496,10,353.835933431892954,2479.880225639586115,454.256535319464717,104 95,,2,0,1,"104, 95",65,254,0,1,0.192141377621899,0.192141377621899,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.208768495770940,20.214959247596035,328,52232.774932888038165,238,186.389608505109351,3899.424808236392892,407.131126300021378,92 93,,2,0,1,"92, 93",73,257,0,1,0.083984418456179,0.083984418456179,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.162349302697990,20.171888425355316,329,66670.460022277693497,302,329.807971050517210,12321.740615286260436,826.631501304151811,78 79,,2,0,1,"78, 79",71,258,0,1,0.137613842572786,0.137613842572786,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.829912384450722,20.920929121269140,332,13959.698370029189391,63,328.870820455351804,14206.553567601873510,1169.033480229164297,"301",,1,0,1,"228, 301",166,261,0,1,0.012478870105030,0.012478870105030,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.810489775674085,20.872913992725344,334,11290.110788579917426,51,236.512316008590574,4040.675474664581543,423.422762687243051,260 250,,2,0,1,"260, 250",191,263,0,1,0.017596639633902,0.017596639633902,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.621377403974407,20.816203486377059,336,51134.907793394719192,232,113.947295948981051,4878.243796168923836,626.419489497116501,"196",,1,0,1,"173, 196",139,265,0,1,0.050815390431705,0.050815390431705,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
106.772864242550085,20.843466665683049,337,2713.135335329210193,12,593.634591950856020,2680.975227963497673,756.100663128611018,295 300,,2,0,1,"295, 300",230,266,0,1,0.108349164188303,0.108349164188303,,,,,,,,,,,,,,,,,,,,,,,,"Composite of 2020 Landat 8, manually cleaned in 2025"
