x,y,reach_id_R,reach_len,n_nodes,width,width_var,max_width,rch_id_up,rch_id_dn,n_rch_up,n_rch_down,fdir_set,conn_reach,rg_us_nd,rg_ds_nd,rg_inlet,rg_outlet,rg_flux,rg_outflx,wse,wse_var,facc,n_chan_max,n_chan_mod,obstr_type,grod_id,hfalls_id,dist_out,lakeflag,swot_orbit,swot_obs,type,river_name,edit_flag,trib_flag,path_freq,path_order,path_segs,main_side,strm_order,end_reach,network,mask_date
-150.460562841809292,70.437519881595236,480,1354.264068711928303,6,899.323399175785767,22105.733344507196307,1381.303731986560479,"515",447 479,1,2,1,"515, 483, 447, 479",376,353,0,0,0.040252965456471,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.480661933008776,70.439875103403210,483,1009.705627484771298,4,1009.759569060117428,13149.249055162612422,1260.000000000000000,"515","453",1,1,1,"480, 515, 453, 484",376,355,0,0,0.045195996334544,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.500101620066516,70.436031328824299,484,3270.365799264591260,15,142.280942377906143,36468.281908773402392,900.000000000000000,"457","453",1,1,1,"457, 515, 453, 483",358,355,0,0,0.015458763478373,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.394423617986291,70.417095871252783,485,3985.584412271569363,17,388.479205280541066,13195.665572361263912,891.964124839110355,"455","574",1,1,1,"455, 486, 519, 574",356,378,0,0,0.040322729977627,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.399775204756509,70.408500704005874,486,2393.086578651013042,11,578.851734812509221,7145.628134461476293,891.964124839110355,"455",519 579,1,2,1,"455, 485, 519, 579",356,379,0,0,0.060082706828723,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.453258029511602,70.420983381439626,491,5181.686142824234594,23,291.183134927037486,56187.063673936143459,1315.902731967678619,"458","450",1,1,1,"458, 492, 450, 479",359,354,0,0,0.027699828558980,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.494515506838326,70.406522328458763,492,729.411254969542938,3,381.601156552066641,2593.151732649075257,540.000000000000000,"458","576",1,1,1,"458, 491, 523, 576",359,383,0,0,0.036301163585759,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.484445976653120,70.429105712630857,515,1745.512985522206009,7,786.463860828742781,33274.849949447532708,1260.000000000000000,"457",480 483,1,2,1,"457, 484, 480, 483",358,376,0,0,0.085448961791015,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.360936068918903,70.417671442346673,519,1613.086578651013269,7,380.290851317499857,11275.721136591122558,751.797845168500089,"486","574",1,1,1,"486, 579, 485, 574",379,378,0,0,0.030532654648240,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-150.488340111172022,70.400238625214413,523,1264.264068711928303,5,416.258230336727308,60852.872083623660728,1181.862936215532500,"423","576",1,1,1,"423, 455, 492, 576",336,383,0,0,0.058080785184136,,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-151.116404570817309,70.399449120237705,544,1608.822509939085421,7,229.986599929181324,22898.846796357538551,742.159012611178696,"9",,1,0,1,"9, 546",40,402,0,1,0.064741052855592,0.064741052855592,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
-151.098463758605988,70.406055965889621,546,1689.411254969542597,7,820.601381356299953,210292.868490184890106,2093.131625101489135,"9",,1,0,1,"9, 544",40,404,0,1,0.230998664357485,0.230998664357485,,,,,,,,,,,,,,,,,,,,,,,,"Mask from Piliouras and Rowland, 2019"
